id_str,screen_name,created_at,latitude,longitude,text,,,
405964667,AutismSocietyHI,Sun Apr 29 23:23:58 +0000 2018,20.89861111, -156.43055556,PmFWyBdPaM One of,,,
51568424,VictoriaTaimane,Sun Apr 29 23:23:57 +0000 2018,19.65,-155994,Celebrating this precious one today! The most royal 1 year old I know! Love you baby girl! ♥️,,,
493461606,ashleyyyz3,Sun Apr 29 23:23:18 +0000 2018,19.56666667, -155.5,pieces of the big island @ Hawaii (island,,,
3817467852,Positiveprod5,Sun Apr 29 23:20:06 +0000 2018,20.7591,-156457,"New 🍯 bee soap will be cured in 2-6 weeks,if you can only smell the oils there amazing while",,,
405964667,AutismSocietyHI,Sun Apr 29 23:12:59 +0000 2018,19.73888889, -156.04555556,Zo3qCFQkWk One of the,,,
36176997,FourSeasonsJobs,Sun Apr 29 23:11:51 +0000 2018,20.8693387, -156.9061034,"If you're looking for work in #LanaiCity, HI, check out this #job: Yj37cBGr80 #culinary #Hospita",,,
374953981,SKIMHAWAII,Sun Apr 29 23:07:15 +0000 2018,20.6298218, -156.4438228,Some fun waves today for Skimboarding here at Big Beach Makena. victoriaskimboards Sick session,,,
205492157,chowbabylovin,Sun Apr 29 23:06:48 +0000 2018,19.64373, -155.99352,Brunch date spam 🐽 and ahi tuna 🐟 #food #Hawaii #yum @ L &amp, L Hawaiian Barbecu,,
362523555,QuakesToday,Sun Apr 29 23:05:05 +0000 2018,19282, -155.2,"1.9 magnitude #earthquake. 18 km from Volcano, HI, ###UnitedState",,,
38063173,Detroitfan59,Sun Apr 29 23:02:50 +0000 2018,20.7591,-156457,"Pool time was awesome! @ Kihei, Hawai",,,
116923047,YNVUCLOTHING,Sun Apr 29 22:52:50 +0000 2018,20.8907108, -156.4644165,"New ShakaWear ""2pac all eye on me"" tank now available @ynvuclothing @mauimall #ynvu",,,
44781746,zeketomaselli,Sun Apr 29 22:37:56 +0000 2018,19.7055,-155086,"Good effort Mana Boy! #tomasellikeiki #13 #hilospartans @ Hilo, Hawai",,,
71968934,tmj_HI_cstsrv,Sun Apr 29 22:30:48 +0000 2018,20.6802785, -156.4420269,"We're #hiring! Read about our latest #job opening here: Host/ess - eb9aLmfHeG #CustomerService #Wailea, H",,,
18168492,patogawa,Sun Apr 29 22:14:51 +0000 2018,20.0776,-155464,"#Yum @ Honokaa, Hawai",,,
24921845,thealohalife,Sun Apr 29 22:13:26 +0000 2018,20.7493801, -156.4566193,"Next stop, nalussouthshoregrill for #MauiMalamaKauai fundraiser. Music until 10pm tonight.",,,
340583912,PineappleClan,Sun Apr 29 22:12:29 +0000 2018,19.9240327, -155.88749886,BAECATION. Quick Kona mish with the fam.#pbear #howtoraiseamermaid #farmersmarkethawaii,,,
880989678,Chris_Chapman10,Sun Apr 29 22:06:59 +0000 2018,20.8868816, -156.4774079,🏈 Year 2 ✅ 🌺 🌊 🐠 @ Island of Mau,,,
268406927,traceyvincel,Sun Apr 29 22:00:23 +0000 2018,19.39923,-155287,Exploring the rainforest along Mt Kīlauea and was in awe by these incredible unfurling ferns,,,
"9,27731674921632E+017",katiesellsmaui,Sun Apr 29 21:52:29 +0000 2018,20.69, -156.43889,Two Open House Today 4/29:⠀⠀⠀⠀⠀⠀⠀⠀⠀📍Polo Beach Club 205 // 9 - 1  Beautiful direct beachfront,,,
606525786,namasteonmaui,Sun Apr 29 21:51:11 +0000 2018,20.91845124, -156.29885703,"Super stoked that @IanWalsh4 got tube of the year and ride of the year, he definitely worked his",,,
"8,33179333053125E+017",resaflickan,Sun Apr 29 21:49:31 +0000 2018,20.92141052, -156.69447448,Acai bowl with almond butter. Iced kona coffee with salted caramel,,,
14466397,MauiBenjamin,Sun Apr 29 21:46:50 +0000 2018,20.8556, -156.65,"Just posted a photo @ Launiupoko, Hawai",,,
24921845,thealohalife,Sun Apr 29 21:46:07 +0000 2018,20.752451, -156.458893,@thealohalife getting them dancing with his rockabilly “Carwheelah Ride” !! #MauiEarthDay,,,
14466397,MauiBenjamin,Sun Apr 29 21:43:25 +0000 2018,20.8861,-156675,"Lahaina Sunday @ Lahaina, Hawai",,,
3048544857,googuns_lulz,Sun Apr 29 21:31:00 +0000 2018,19.27747026, -153.22938319,becb2600e168f13120902b958fda8ad9e01aaa67eb0adbe89db8883600377b84e67ccd23f4cdcf860294f347569983f4407ecbbe44c54274dc8,,,
292718029,barkingbbq,Sun Apr 29 21:27:53 +0000 2018,20.94450248, -156.69169494,"For our last day, brunch at our favorite place #maui #vacation #hawaii @ Duke's Beach Hous",,,
"8,74362871274025E+017",lifted_karma,Sun Apr 29 21:27:01 +0000 2018,20.90656, -156.24314,I absolutely love my Switch Blaze vape battery!! This was taken at the Twin Falls in Maui!! It’s,,,
2337400094,KauCoffeeMill1,Sun Apr 29 21:25:12 +0000 2018,19.23809437, -155.47875964,Happening now and are there ever some onolicious recipes submitted! Come on down and join the,,,
18168492,patogawa,Sun Apr 29 22:14:51 +0000 2018,20.0776,-155464,"#Yum @ Honokaa, Hawai",,,
3305166099,senseividal,Sun Apr 29 20:28:41 +0000 2018,19.4498,-155235,"DOMINGÃO e o maçarico ligado ao máximo em Volcano, Hawai",,,
118955185,therealmrsHDUB,Sun Apr 29 19:55:39 +0000 2018,19.95134158, -155.86034511,"It looks like a painted backdrop...but it’s real 🌴 @ Fairmont Orchid, Hawai",,,
108608082,Dieuwkevdpol,Sun Apr 29 18:58:52 +0000 2018,19.7055,-155086,🌴 take me back to Hawaii 🌴.. #hawaii #palmtrees #palmboom #takemeback #throwback #tbt #sunset,,,
205492157,chowbabylovin,Sun Apr 29 18:45:05 +0000 2018,19.64373, -155.99352,Spam mutsubi 🍣 garlic 🍤 and ribs 🥩 #food #yum #hawaii @ L &amp, L Hawaiian Barbecu,,
739844468,AAgbayani,Sun Apr 29 17:39:51 +0000 2018,19.7055,-155086,"I like my car rental. 👍🏻 @ Hilo, Hawai",,,
"8,79412700786246E+017",DougTho89360871,Sun Apr 29 17:25:07 +0000 2018,19.6342125, -155.9895281,One thing I will not miss about Hawaii is having to wake up at 7 am,,,
119920269,satoko0518,Sun Apr 29 13:59:05 +0000 2018,19.9240327, -155.88749886,#BOTANISTリフレッシュ#自然 #nature#hawaii#加工無し 場所: Hilton Waikoloa Villag,,,
119920269,satoko0518,Sun Apr 29 13:58:26 +0000 2018,19.9240327, -155.88749886,#BOTANISTリフレッシュ#自然 #nature#hawaii#加工無し 場所: Hilton Waikoloa Villag,,,
119920269,satoko0518,Sun Apr 29 13:57:32 +0000 2018,19.9240327, -155.88749886,#BOTANISTリフレッシュ#自然 #nature#hawaii 場所: Hilton Waikoloa Villag,,,
49753446,paderan,Sun Apr 29 07:08:14 +0000 2018,19.7055,-155086,"Just what I need. #family #alcohol @ Hilo, Hawai",,,
863528060,SoCalRestaurant,Sun Apr 29 05:56:14 +0000 2018,19.99474937, -155.82442103,Back one more time to Hawaii where Producer Andy is out at the @bichocofest at the @hapunaprince,,,
49664057,BeckBBeck,Sun Apr 29 05:01:13 +0000 2018,19.65,-155994,"One way to clear the Islands of refuse. @ Kailua-Kona, Hawai",,,
205492157,chowbabylovin,Sun Apr 29 04:14:37 +0000 2018,19.573034, -155.962196,The bears 🐻 are huge in Hawaii @ Regal Cinemas Keauhou ,,,
3222720818,JakeLlaguno,Sun Apr 29 04:01:32 +0000 2018,19.9431, -155.79,"The face you make when ________ @ Waikoloa, Hawai",,,
29870938,MichaelVergona,Sun Apr 29 02:40:21 +0000 2018,19.95134158, -155.86034511,"The indoor beauty of Hawaii @ Fairmont Orchid, Hawai",,,
739844468,AAgbayani,Sun Apr 29 02:30:15 +0000 2018,19.7055,-155086,"Cheap yoga! @ Hilo, Hawai",,,
3886513274,loftandlearn,Sun Apr 29 01:53:19 +0000 2018,19.65,-155994,"Just posted a photo @ Kailua-Kona, Hawai",,,
39596390,DeVante1,Sun Apr 29 01:32:33 +0000 2018,19.3831,-155901,"Hey Peter look what I just got. 🤙🏾 @ Hookena, Hawai",,,
450209584,Astro_Herv,Sun Apr 29 01:06:07 +0000 2018,19.82222, -155.47494,"The beautiful twin Keck telescopes sit above the clouds atop the Mauna Kea volcano, Hawaii.",,,
62921898,megantg,Sun Apr 29 00:53:48 +0000 2018,19.7055,-155086,"ｌｉｖｅ ａｌ🌺ｈａ @ Hilo, Hawai",,,
1160681300,LitoArkangel,Sun Apr 29 00:45:31 +0000 2018,19.50096531, -154.94456648,#braddahoods #daoriginalpunaboyz#kalapanaawaband #tropicallivingfestival @ Hawaii Academy of,,,
863528060,SoCalRestaurant,Sat Apr 28 22:18:23 +0000 2018,19.99474937, -155.82442103,"Now, thanks to the magic of Instagram, we’re teleported back to Hawaii for more from the",,,
1160681300,LitoArkangel,Sat Apr 28 22:18:07 +0000 2018,19.50096531, -154.94456648,#artsandsciencescenterpuna #tropicallivingfestival @ Hawaii Academy of Arts and Science,,,
72129816,hexdxche,Sat Apr 28 21:19:06 +0000 2018,20.1111,-155599,"Find different ways to create shapes. PC: @ruizjohn @ Waipio, Hawai",,,
"8,79412700786246E+017",DougTho89360871,Sat Apr 28 20:48:11 +0000 2018,19.64212273, -155.99364728,Shipping the scuba gear. No more diving in Hawaii for a while @ The,,,
2379070652,tiedyehobo,Sat Apr 28 20:12:53 +0000 2018,19.52575, -155.92358,Uz1ygxoFR2#tiedye #tiedyehobo #hippie #hawaii #skateboarding #bmx #rave #yoga @ Tiedyehob,,,
2379070652,tiedyehobo,Sat Apr 28 18:52:44 +0000 2018,19.52575, -155.92358,"fresh picked pineapple , kona hawaiiDPFfGz1n6D#tiedyehobo #tiedye #hippie #hawaii @",,,
2379070652,tiedyehobo,Sat Apr 28 18:12:42 +0000 2018,19.52575, -155.92358,shadowfreeze/blotterDPFfGz1n6D#tiedyehobo #tiedye #hippie #hawaii #skateboarding #bmx,,,
149004401,mikeygomikey,Sat Apr 28 17:50:17 +0000 2018,19.52876974, -155.92468765,Just cruising along. 🐢🐠 @ Two Step Beach Hawai,,,
2379070652,tiedyehobo,Sat Apr 28 17:18:19 +0000 2018,19.52575, -155.92358,psychedelic/rizen stripeDPFfGyJLI3 Hawaii#tiedye #tiedyehobo #hippie #hawaii,,,
205492157,chowbabylovin,Sat Apr 28 07:48:26 +0000 2018,19.39923,-155287,We saw a volcano 🌋 from far away. #volcano #bigisland #hawaii #vacation @ Hawai'i Volcanoes,,,
205492157,chowbabylovin,Sat Apr 28 07:46:12 +0000 2018,19.13664, -155.50421,We saw turtles! 🐢 🐢 🐢 and burnt sand #blacksandbeach #blacksand #bigisland #hawaii #vacation,,,
2379070652,tiedyehobo,Sat Apr 28 03:48:59 +0000 2018,19.52575, -155.92358,krysyann/sunburstDPFfGz1n6D#tiedyehobo  #tiedye #hippie #hawaii @ Tiedyehob,,,
205492157,chowbabylovin,Sat Apr 28 02:07:41 +0000 2018,19.06031, -155.58605,Steak 🥩 seafood 🍤 açai 🍇alohamixfoodtruck #roadtrip #yum #food #bigisland #hawaii #instagood @,,,
37065239,captainm56,Fri Apr 27 23:37:23 +0000 2018,19.7055,-155086,"Pics from the plane @ Hilo, Hawai",,,
249767752,alexandrov59,Fri Apr 27 23:14:06 +0000 2018,20.1111,-155599,"#mocha tans &amp; #waterfall hikes with the 🐐 @ Waipio, Hawai",,,
734132792,WanderTheMap,Fri Apr 27 23:09:27 +0000 2018,19.80819843, -155.70916587,We took the Saddle Road on a day trip from Holualoa to Hilo on the Big Island of Hawaii. The,,,
107145554,alikaboy4music,Fri Apr 27 21:52:07 +0000 2018,19.7055,-155086,"We in Hilo Baby😍😍😍#Keaukaha #Panaewa #Kalauli’s @ Hilo, Hawai",,,
15246236,Randall_Shirley,Fri Apr 27 20:11:20 +0000 2018,19.56666667, -155.5,Happy #AlohaFriday! Why does the Hawaii state flag include the Union Jack 🇬🇧? Come stay and,,,
34309691,PattyKWilliams,Fri Apr 27 18:40:17 +0000 2018,19.9431, -155.79,"Photo walking tour with Ranae Keane was fantastic, we learned so much! #hawaii #bigisland",,,
2379070652,tiedyehobo,Fri Apr 27 17:03:45 +0000 2018,19.52575, -155.92358,Uz1ygxoFR2#tiedye #tiedyehobo #hippie #hawaii #skateboarding #bmx #rave #yoga #highsociety,,,
205492157,chowbabylovin,Fri Apr 27 09:12:59 +0000 2018,19.573034, -155.962196,We actually flew to Hawaii just so we could see avengers infinity war at a reasonable hour,,,
1855154000,etk_143,Fri Apr 27 07:56:23 +0000 2018,19.5833,-155969,"It's pouring hard in #kahaluu🌴 @ Kahaluu, Hawai",,,
15246236,Randall_Shirley,Fri Apr 27 20:11:20 +0000 2018,19.56666667, -155.5,Happy #AlohaFriday! Why does the Hawaii state flag include the Union Jack 🇬🇧? Come stay and,,,
34309691,PattyKWilliams,Fri Apr 27 18:40:17 +0000 2018,19.9431, -155.79,"Photo walking tour with Ranae Keane was fantastic, we learned so much! #hawaii #bigisland",,,
15246236,Randall_Shirley,Fri Apr 27 20:11:20 +0000 2018,19.56666667, -155.5,Happy #AlohaFriday! Why does the Hawaii state flag include the Union Jack 🇬🇧? Come stay and,,,
34309691,PattyKWilliams,Fri Apr 27 18:40:17 +0000 2018,19.9431, -155.79,"Photo walking tour with Ranae Keane was fantastic, we learned so much! #hawaii #bigisland",,,
2379070652,tiedyehobo,Fri Apr 27 17:03:45 +0000 2018,19.52575, -155.92358,Uz1ygxoFR2#tiedye #tiedyehobo #hippie #hawaii #skateboarding #bmx #rave #yoga #highsociety,,,
205492157,chowbabylovin,Fri Apr 27 09:12:59 +0000 2018,19.573034, -155.962196,We actually flew to Hawaii just so we could see avengers infinity war at a reasonable hour,,,
1855154000,etk_143,Fri Apr 27 07:56:23 +0000 2018,19.5833,-155969,"It's pouring hard in #kahaluu🌴 @ Kahaluu, Hawai",,,
15246236,Randall_Shirley,Fri Apr 27 20:11:20 +0000 2018,19.56666667, -155.5,Happy #AlohaFriday! Why does the Hawaii state flag include the Union Jack 🇬🇧? Come stay and,,,
34309691,PattyKWilliams,Fri Apr 27 18:40:17 +0000 2018,19.9431, -155.79,"Photo walking tour with Ranae Keane was fantastic, we learned so much! #hawaii #bigisland",,,
2379070652,tiedyehobo,Fri Apr 27 17:03:45 +0000 2018,19.52575, -155.92358,Uz1ygxoFR2#tiedye #tiedyehobo #hippie #hawaii #skateboarding #bmx #rave #yoga #highsociety,,,
205492157,chowbabylovin,Fri Apr 27 09:12:59 +0000 2018,19.573034, -155.962196,We actually flew to Hawaii just so we could see avengers infinity war at a reasonable hour,,,
1855154000,etk_143,Fri Apr 27 07:56:23 +0000 2018,19.5833,-155969,"It's pouring hard in #kahaluu🌴 @ Kahaluu, Hawai",,,
15246236,Randall_Shirley,Fri Apr 27 20:11:20 +0000 2018,19.56666667, -155.5,Happy #AlohaFriday! Why does the Hawaii state flag include the Union Jack 🇬🇧? Come stay and,,,
34309691,PattyKWilliams,Fri Apr 27 18:40:17 +0000 2018,19.9431, -155.79,"Photo walking tour with Ranae Keane was fantastic, we learned so much! #hawaii #bigisland",,,
2379070652,tiedyehobo,Fri Apr 27 17:03:45 +0000 2018,19.52575, -155.92358,Uz1ygxoFR2#tiedye #tiedyehobo #hippie #hawaii #skateboarding #bmx #rave #yoga #highsociety,,,
205492157,chowbabylovin,Fri Apr 27 09:12:59 +0000 2018,19.573034, -155.962196,We actually flew to Hawaii just so we could see avengers infinity war at a reasonable hour,,,
1855154000,etk_143,Fri Apr 27 07:56:23 +0000 2018,19.5833,-155969,"It's pouring hard in #kahaluu🌴 @ Kahaluu, Hawai",,,
322200572,tmj_HI_ACCT,Tue May 29 01:09:28 +0000 2018,19.639994, -155.9969261,"Want to work at Robert Half Finance &amp; Accounting? We're #hiring in #KailuaKona, HI! Click for details:",,,
28625882,tmj_mau_retail,Tue May 29 01:08:30 +0000 2018,20.748457, -156.4540645,We're #hiring! Click to apply: Longs Drugs- Shift Supervisor Management Trainee - 0ByJHTFyES #Retail,,,
118676555,tmj_HI_LABOR,Tue May 29 01:06:50 +0000 2018,19.9372484, -155.7910681,"Want to work at Waste Management? We're #hiring in #WaikoloaVillage, HI! Click for details: DLJ43UttUr",,,
23053401,tmj_mau_cler,Tue May 29 01:06:50 +0000 2018,20.8911111, -156.5047222,This #job might be a great fit for you: Client Services Manager - Home Care - 6BW1QciglB #Clerical,,,
401257758,ArcturusFlyer,Tue May 29 01:06:45 +0000 2018,18.9121422, -155.6819064,South Point,,,
47498201,tmj_mau_cosmo,Tue May 29 01:06:18 +0000 2018,20.8746921, -156.4573787,"Fun, fresh, and talented! That’s the team you will have at Ulta Beauty. We are looking for our next Arch Expert in",,,
71276351,HI_physician,Tue May 29 01:06:02 +0000 2018,19.5208333, -155.9225,"Want to work at Envision? We're #hiring in #Kealakekua, HI! Click for details: I1eZmXjq9y",,,
23541794,tmj_mau_edu,Tue May 29 01:05:51 +0000 2018,20.8875851, -156.4657765,At 24 Hour Fitness we are committed to our mission of helping people--team members and members alike--to become the,,,
23539121,tmj_mau_sales,Tue May 29 01:05:51 +0000 2018,20.8875851, -156.4657765,"Make your #job an awesome fit! Read about our opening in #Kahului, HI Sales Advisor - Maui MhyzstjL0k",,,
205079960,tmj_HI_schn,Tue May 29 01:05:50 +0000 2018,19.7301977, -156.0409517,"Want to work in #KailuaKona, HI? View our latest opening: Xgz8fO1dPR #SupplyChain #Job #Jobs #Hirin",,,
24384655,tmj_mau_mgmt,Tue May 29 01:05:38 +0000 2018,20.8893351, -156.4729469,"We're #hiring! Read about our latest #job opening here: Paraprofessional - 6G9syYaUfz #BusinessMgmt #Kahului, H",,,
23898066,tmj_mau_hrta,Tue May 29 01:04:48 +0000 2018,20.6802785, -156.4420269,"Can you recommend anyone for this #job in #Wailea, HI? I2VMWuHMsY #Hospitality #Hirin",,,
21567392,tmj_hi_mgmt,Tue May 29 01:04:48 +0000 2018,19.7070942, -155.0884869,"Want to work at BAYADA? We're #hiring in #Hilo, HI! Click for details: vXsf7X5jWk #BusinessMgmt #Job #Job",,,
118676467,tmj_MAU_secure,Tue May 29 01:04:10 +0000 2018,20.8783333, -156.6825,We're #hiring! Click to apply: Security for Beach side Boutique Shopping Center - ncaOH36ohB #security,,,
23539364,tmj_mau_health,Tue May 29 00:51:38 +0000 2018,20.8911111, -156.5047222,"Can you recommend anyone for this #job? Dialysis PCT Maui - PMOd8mvpzQ #Healthcare #Wailuku, HI #Hirin",,,
23542616,tmj_mau_nursing,Tue May 29 00:49:29 +0000 2018,20.8911111, -156.5047222,"See our latest #Wailuku, HI #job and click to apply: Travel Oncology Registered Nurse RN - C5bY3vzJW5",,,
112545843,tmj_HI_it,Tue May 29 00:49:18 +0000 2018,19.8967662, -155.5827818,Can you recommend anyone for this #job? JPMRC Scenario &amp, OE Officer - tUpC3NCZiP #IT HI #Hirin,,
71968934,tmj_HI_cstsrv,Tue May 29 00:49:08 +0000 2018,19.6460285, -155.9883559,"Want to work at Starbucks? We're #hiring in #KailuaKona, HI! Click for details: qk3fWlSLO3",,,
149759558,tmj_HI_transp,Tue May 29 00:48:19 +0000 2018,19.6920673, -155.0670095,"Want to work at O'Reilly Auto Parts? We're #hiring in #Hilo, HI! Click for details: #hiring #career",,,
23141231,tmj_mau_hr,Tue May 29 00:45:36 +0000 2018,20.8693387, -156.9061034,"Interested in a #job in #LanaiCity, HI? This could be a great fit: JM8H9OD6zK #HR #Hirin",,,
180004476,tmj_MAU_intern,Tue May 29 00:44:17 +0000 2018,20.8893351, -156.4729469,"We're #hiring! Click to apply: Management Trainee Intern - Maui - sdxPPLzlvL #internship #Kahului, HI #Job #Job",,,
38082277,tmj_mau_jobs,Tue May 29 00:41:59 +0000 2018,20.8911111, -156.5047222,"Interested in a #job in #Wailuku, HI? This could be a great fit: fU1Wnr8x4k #Hirin",,,
118717364,tmj_HI_skltrd,Tue May 29 00:27:23 +0000 2018,19.8967662, -155.5827818,Join the AT&amp,T team! See our latest #job opening here: P2QWceMHSw #technician HI #Hirin,,
118676261,tmj_HI_secure,Tue May 29 00:18:44 +0000 2018,20.0230556, -155.6716667,"Join the Allied Universal team! See our latest #job opening here: RkOf2VsBHi #security #Waimea, HI #Hirin",,,
23053401,tmj_mau_cler,Mon May 28 23:59:54 +0000 2018,20.8911111, -156.5047222,"Join the Fresenius Medical Care team! See our latest #job opening here: A6mumZcOO4 #Clerical #Wailuku, HI #Hirin",,,
23539121,tmj_mau_sales,Mon May 28 23:59:21 +0000 2018,20.8901116, -156.4614301,"We're #hiring! Read about our latest #job opening here: Sales Representative - gbnJIYbfrx #Sales #Kahului, H",,,
205079960,tmj_HI_schn,Mon May 28 23:59:21 +0000 2018,19.645916, -155.9857489,"Want to work at Lowe's? We're #hiring in #KailuaKona, HI! Click for details: fjHCymqR7Q #SupplyChain #Job #Job",,,
24384655,tmj_mau_mgmt,Mon May 28 23:59:14 +0000 2018,20.8783333, -156.6825,"Join the Starbucks team! See our latest #job opening here: QsgMrNFw9o #BusinessMgmt #Lahaina, HI #Hirin",,,
59911545,tmj_hi_retail,Mon May 28 23:58:24 +0000 2018,20.0230556, -155.6716667,We're #hiring! Click to apply: Retail Merchandiser- Part Time - h882I5N7dI #PartTime #workingmoms,,,
118676467,tmj_MAU_secure,Mon May 28 23:58:21 +0000 2018,20.8893351, -156.4729469,Can you recommend anyone for this #job? Security for Busy Shopping Center - eqMdAZtWV8 #security,,,
36176997,FourSeasonsJobs,Mon May 28 23:44:14 +0000 2018,20.8693387, -156.9061034,"Interested in a #job in #LanaiCity, HI? This could be a great fit: SRQTUIqUet #CustomerSer",,,
36176997,FourSeasonsJobs,Mon May 28 23:44:13 +0000 2018,20.6802785, -156.4420269,We're #hiring! Read about our latest #job opening here: Cook 5 - rNjzKGCASA #Hospitality,,,
23542616,tmj_mau_nursing,Mon May 28 23:42:10 +0000 2018,20.8783333, -156.6825,"Want to work at BAYADA? We're #hiring in #Lahaina, HI! Click for details: 3q8ApnnaSu #Nursing #Job #Job",,,
23511381,tmj_mau_transp,Mon May 28 23:42:01 +0000 2018,20.8915116, -156.4665331,"Want to work in #Kahului, HI? View our latest opening: #hiring #career Et7aP6iMzA #Job #Job",,,
41638392,tmj_hi_usa_jobs,Mon May 28 23:39:41 +0000 2018,19.7070942, -155.0884869,"This #job might be a great fit for you: (PCP - FP) Locum Tenens - Il6rAR4gnm #Hilo, HI #Hirin",,,
38082277,tmj_mau_jobs,Mon May 28 23:35:09 +0000 2018,20.8911111, -156.5047222,"We're #hiring! Click to apply: (Gastroenterology) Locum Tenens - XRuqS8pDom #Wailuku, HI #Job #Job",,,
618294231,_grammar_,Mon May 28 23:34:00 +0000 2018,18.21528411, -155.82388267,"It is you, @DrCameronMurray, who could have posted “time, [you] are missing” instead. ‘Your’ is a possessive determiner; ‘you’ i",,,
36176997,FourSeasonsJobs,Mon May 28 23:19:38 +0000 2018,20.8693387, -156.9061034,We're #hiring! Read about our latest #job opening here: Nobu Sushi Chef 1 - 883yqCFAiz #culinary #Hospitality #L,,,
118676261,tmj_HI_secure,Mon May 28 23:11:54 +0000 2018,19.639994, -155.9969261,"See our latest #KailuaKona, HI #job and click to apply: Cruise Ship Terminal Security Passenger Sceeners -",,,
19560314,rockyrooo,Mon May 28 22:58:43 +0000 2018,20.0247,-155662,Yum yum yum yum yum - Drinking a Malolo Special Pale by @bigislandbrew @ Big Island Brewhaus  ,,,
118676555,tmj_HI_LABOR,Mon May 28 22:53:15 +0000 2018,19.6630013, -155.9813052,"We're #hiring! Click to apply: Package Handler - Part-Time - jNORjmw2Fw #Labor #KailuaKona, HI #Job #Job",,,
23539121,tmj_mau_sales,Mon May 28 22:52:57 +0000 2018,20.8915116, -156.4665331,"We're #hiring! Read about our latest #job opening here: Store Counter Sales - #job #career Zz6TATwh92 #Kahului, H",,,
23053401,tmj_mau_cler,Mon May 28 22:52:57 +0000 2018,20.8893351, -156.4729469,"This #job might be a great fit for you: Behavior Services Manager, Behavior Analysis - rKmwOW7xFC",,,
175235622,tmj_HI_facmgmt,Mon May 28 22:52:57 +0000 2018,19.645916, -155.9857489,"We're #hiring! Click to apply: Facility Service Associate (Thurs, Fri, Sat, Sun) Be A Part of Making Lowes SHINE! -",,,
47498201,tmj_mau_cosmo,Mon May 28 22:52:45 +0000 2018,20.8746921, -156.4573787,"Bring your #retail experience to Ulta Beauty! We are currently looking for fun, fresh faces in #Kahului, HI. Click",,,
24384655,tmj_mau_mgmt,Mon May 28 22:52:44 +0000 2018,20.8893351, -156.4729469,"Want to work at Enterprise Holdings? We're #hiring in #Kahului, HI! Click for details: y7U0XB9vqw",,,
21567392,tmj_hi_mgmt,Mon May 28 22:52:35 +0000 2018,19.639994, -155.9969261,"Can you recommend anyone for this #job? Management Trainee - ExoLELThyT #BusinessMgmt #KailuaKona, HI #Hirin",,,
28625882,tmj_mau_retail,Mon May 28 22:52:06 +0000 2018,20.8783333, -156.6825,We're #hiring! Read about our latest #job opening here: Sales Associate - Outlets At Maui - oCtet6Vf9S,,,
19560314,rockyrooo,Mon May 28 22:48:18 +0000 2018,20.0247,-155662,Never lined a red IPA more! - Drinking a Red Giant Ale by @bigislandbrew @ Big Island Brewhaus  ,,,
121470570,Alphapug,Mon May 28 22:44:42 +0000 2018,20.8723,-156677,Drinking a Lahaina Town Brown by @MauiBrewingCo @ Cool Cat Cafe — QM20P,,,
23539364,tmj_mau_health,Mon May 28 22:36:04 +0000 2018,20.8911111, -156.5047222,"Can you recommend anyone for this #job? Hematology/Oncology Physician - KaOPTKQ3Hb #Oncology #Wailuku, HI #Hirin",,,
71968934,tmj_HI_cstsrv,Mon May 28 22:34:33 +0000 2018,20.8864141, -156.684167,"Can you recommend anyone for this #job? shift supervisor - Store# 21029, MAUI-LAHAINA CANNERY MALL -",,,
23542616,tmj_mau_nursing,Mon May 28 22:34:11 +0000 2018,20.8911111, -156.5047222,"Do you know anyone who wants to be a #CNA? Have a look at this #job in #Wailuku, HI! acmfoOaOU5 #Nursing #Hirin",,,
23511381,tmj_mau_transp,Mon May 28 22:34:01 +0000 2018,20.8915116, -156.4665331,"This #job might be a great fit for you: Parts Delivery - BynrWF93lC #Kahului, HI #Hirin",,,
149759558,tmj_HI_transp,Mon May 28 22:32:41 +0000 2018,19.6920673, -155.0670095,"We're #hiring! Read about our latest #job opening here: Parts Delivery - #job #career 6LrM4D3gpq #Hilo, H",,,
118676467,tmj_MAU_secure,Mon May 28 21:46:25 +0000 2018,20.6802785, -156.4420269,Join the Four Seasons Resort Maui at Wailea team! See our latest #job opening here: CFzbv1B7hh,,,
23898066,tmj_mau_hrta,Mon May 28 21:46:25 +0000 2018,20.8693387, -156.9061034,"If you're looking for work in #LanaiCity, HI, check out this #job: HpllcE44fV #Hospitality #Hirin",,,
21567392,tmj_hi_mgmt,Mon May 28 21:46:25 +0000 2018,19.7070942, -155.0884869,"We're #hiring! Click to apply: Management Trainee - auvwwUvgmw #BusinessMgmt #Hilo, HI #Job #Job",,,
59911545,tmj_hi_retail,Mon May 28 21:46:25 +0000 2018,19.7191115, -155.0809281,"We're #hiring! Click to apply: Store Team Member - 6D8DtVDy7o #Retail #Hilo, HI #Job #Job",,,
47498201,tmj_mau_cosmo,Mon May 28 21:45:58 +0000 2018,20.8746921, -156.4573787,Ulta Beauty is in an incredible season of growth and we’re looking to add a new Specialty Beauty Advisor to our tea,,,
23539364,tmj_mau_health,Mon May 28 21:28:07 +0000 2018,20.8911111, -156.5047222,"Join the Envision team! See our latest #job opening here: KzvnkMU5eJ #EmergencyMedicine #Wailuku, HI #Hirin",,,
71968934,tmj_HI_cstsrv,Mon May 28 21:27:24 +0000 2018,20.8768765, -156.6798132,"If you're looking for work in #Lahaina, HI, check out this #job: 9ETSJQmOBH #CustomerService #Hirin",,,
